0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1818181818,0,0.1666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317460317,0,0,0,0,0,1.6333333333,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7307936508,0.04,0,0,0,0.7371794872,0,0,0.5357142857,0,0,0,0,0,0.1633333333,0,0,0,0,0.3,0,0,0.6412698413,0,0,0,0,0,0.4222222222,0,0.1666666667,0,0,0.7409090909,0,0.28,0.1428571429,0.1111111111,0.3,0.5,0,0,0,0,0.2777777778,1.05,0,0.075,0,0,6.0333333333,0,0,0,0,0,0.0909090909,0,0,0,0,0,0
0,0.08,4.988034188,0,0,0,10.808974359,2.619047619,1.7377005348,0.1333333333,0,0,0,0,0,0.1,0.0285714286,4.7222222222,0,0,0.5,0,0,0.2,0,0,0,1.1111111111,0,1.752020202,0,2.6879500891,0,0.125,0,6.7411976912,2.4980952381,0,1.4392424242,1.7525879917,0.0740740741,0,0,0,0,1.0095238095,1.8,1.3,8.8642059695,6.1423809524,0,0,0,0,0,1.512605042,0,0,0,4.1666666667,0,0.290952381,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.760989011,0,0,0.6,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,1.4285714286,0.625,0,0,0,0,0,0,3.5964912281,0,0,0,0.25,0,9,0,2.6685714286,0.2,0,0,0.1111111111,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1631016043,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,0.2105263158,2.1523809524,0,0.4,2.4125188537,0,0.6666666667,0,0,0,0,0.1538461538,0,1.4285714286,9.0947224774,6.2541125541,0,3.5,0,0,0,0,6.9746031746,0,0.902020202,1.75,1.4368253968,0.6,1.3650793651,0,1.9952380952,1.2,0.7619047619,13.5822796823,0.4,2.0466666667,0,0,5.8072463768,5.034025234,0,0.2811827957,0,0,2.7408080808,5.480952381,0,0.08,0,0,74.4666666667,0,1.7420634921,0,0,0.8571428571,6.4266666667,0,0,0,0,0.6444444444,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.2221862348,0,0,0,0,0,0,0,0,0,0,0,0,0.1921568627,0.3163692931,0,0,0,0.05,0,0,0,0,0,0,0,0,0.7222222222,0,0.02,0,0.2577380952,0,0,0.5,0,0,0.1666666667,0,0,0,0,0,0.1555555556,0.5,0,0.4078571429,0.195,0.0285714286,7,0,0.1111111111,0,0,0,0.1818181818,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0266666667,0,0,0,0,0.35,0,0,0.5333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1.0987012987,0.2,0,0,0,0,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0666666667,0,0.4857142857,0,0,0,0.2871794872,0,0,0,0,0,0,0,0,0.4666666667,1.6399635452,0,0,0,0.05,0,0,1.2170940171,0,0,0,4.5547619048,0,0,0,1.3666666667,0,0.4833333333,0,0,0.2666666667,0,3.3333333333,0,0,0,0.114516129,0,1,2.8716450216,0,0,0.18,0.1142857143,0,0,0,0,0,0,0,1.9884848485,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.375,0.05,0.0727272727,0,0.619047619,0,0,0,0,0,0.5472222222,0,0,0,0,0.35,0,0.2,0,0,0,0,0,0,0,0,0.0222222222,0,0,0.0333333333,0,0,0.5,0,0,0.3,0,0,0,0,0,0,0,0,0
0,0.1111111111,1.1786148062,0,0,0,0,0,0.6614973262,0,0,0,0,0,0,0,0,0,0,0,0.0333333333,0,0,0.2222222222,0,0,0,0,0,0,0,0.1666666667,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.9523809524,0,0.0583333333,0,0,0.8,0,0.1428571429,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1333333333,0,0,0,0,0,0,0,0.2285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1333333333,0,0,0.0133333333,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0.0625,4.5031037531,0,1.12,0,0,0,0,0,0,0,0,0,0,0,3.0355627706,0,0,2.75,0,0,0,0.1428571429,0,0.24,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.2222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.9095022624,0,0,0,0,0,0,0,0.8571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526315789,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.2222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
